Locus	Gene	Start	Length	Product	Allele Count	Alleles
PA4848	accC	5442792	1350	acetyl-CoA carboxylase biotin carboxylase subunit	337	PA4848.fasta
PA4852		5447648	999	hypothetical protein	162	PA4852.fasta
PA4853	fis	5448643	324	Fis family transcriptional regulator	28	PA4853.fasta
PA4854	purH	5449046	1608	bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase	343	PA4854.fasta
PA4855	purD	5450757	1290	phosphoribosylamine--glycine ligase	314	PA4855.fasta
PA4856	retS	5452150	2829	sensor histidine kinase MifS	578	PA4856.fasta
PA4857		5455434	594	hypothetical protein	120	PA4857.fasta
PA4858		5456452	1266	hypothetical protein	287	PA4858.fasta
PA4859		5457864	1590	ABC transporter permease	372	PA4859.fasta
PA4860		5459450	1080	ABC transporter permease	261	PA4860.fasta
PA4861		5460526	858	ABC transporter ATP-binding protein	191	PA4861.fasta
PA4862		5461520	699	ABC transporter ATP-binding protein	206	PA4862.fasta
PA4863		5462302	453	hypothetical protein	115	PA4863.fasta
PA4865	ureA	5463607	303	urease subunit gamma	51	PA4865.fasta
PA4866		5463918	519	hypothetical protein	141	PA4866.fasta
PA4867	ureB	5464453	306	urease subunit beta	84	PA4867.fasta
PA4868	ureC	5464821	1701	urease subunit alpha	407	PA4868.fasta
PA4870		5468017	267	hypothetical protein	61	PA4870.fasta
PA4872		5469115	864	hypothetical protein	193	PA4872.fasta
PA4873		5470186	1266	heat-shock protein	296	PA4873.fasta
PA4874		5471626	417	hypothetical protein	119	PA4874.fasta
PA4876	osmE	5472824	345	OsmE family transcriptional regulator	53	PA4876.fasta
PA4877		5473212	408	hypothetical protein	122	PA4877.fasta
PA4878		5473766	813	transcriptional regulator	183	PA4878.fasta
PA4879		5474580	2070	hypothetical protein	502	PA4879.fasta
PA4880		5476945	534	bacterioferritin	131	PA4880.fasta
PA4882		5478209	768	hypothetical protein	219	PA4882.fasta
PA4883		5478973	615	hypothetical protein	250	PA4883.fasta
PA4884		5479641	624	hypothetical protein	250	PA4884.fasta
PA4886		5481070	1392	two-component sensor	380	PA4886.fasta
PA4890	desT	5486356	630	transcriptional regulator	157	PA4890.fasta
PA4891	ureE	5487215	504	urease accessory protein UreE	159	PA4891.fasta
PA4893	ureG	5488397	615	urease accessory protein UreG	140	PA4893.fasta
PA4898	opdK	5494460	1254	vanillate porin OpdK	370	PA4898.fasta
PA4899		5495821	1470	aldehyde dehydrogenase	375	PA4899.fasta
PA4902		5500427	897	transcriptional regulator	238	PA4902.fasta
PA4905	vanB	5504121	954	vanillate O-demethylase	332	PA4905.fasta
PA4906		5505071	714	transcriptional regulator	210	PA4906.fasta
PA4907		5505848	762	short-chain dehydrogenase	194	PA4907.fasta
PA4909		5507969	717	ABC transporter ATP-binding protein	126	PA4909.fasta
PA4910		5508682	873	ABC transporter ATP-binding protein	194	PA4910.fasta
PA4911		5509551	1278	branched-chain amino acid ABC transporter permease	318	PA4911.fasta
PA4912		5510839	915	branched-chain amino acid ABC transporter	191	PA4912.fasta
PA4913		5511988	1125	ABC transporter	246	PA4913.fasta
PA4916		5516399	696	hypothetical protein	157	PA4916.fasta
PA4917		5517109	603	hypothetical protein	182	PA4917.fasta
PA4918		5517821	660	hypothetical protein	178	PA4918.fasta
PA4919	pncB1	5518483	1200	nicotinate phosphoribosyltransferase	293	PA4919.fasta
PA4920	nadE	5519711	828	NAD synthetase	196	PA4920.fasta
PA4921		5520672	924	hypothetical protein	278	PA4921.fasta
PA4922	azu	5521664	447	azurin	60	PA4922.fasta
PA4923		5522386	588	hypothetical protein	183	PA4923.fasta
PA4924		5522986	696	hypothetical protein	176	PA4924.fasta
PA4925		5523868	852	hypothetical protein	186	PA4925.fasta
PA4926		5524970	936	hypothetical protein	282	PA4926.fasta
PA4928		5528659	2244	hypothetical protein	493	PA4928.fasta
PA4931	dnaB	5534162	1395	replicative DNA helicase	235	PA4931.fasta
PA4932	rplI	5535685	447	50S ribosomal protein L9	45	PA4932.fasta
PA4933		5536153	870	hypothetical protein	173	PA4933.fasta
PA4934	rpsR	5537059	231	30S ribosomal protein S18	17	PA4934.fasta
PA4935	rpsF	5537319	420	30S ribosomal protein S6	41	PA4935.fasta
PA4936		5537953	747	23S rRNA (guanosine(2251)-2'-O)-methyltransferase RlmB	160	PA4936.fasta
PA4937	rnr	5538696	2715	exoribonuclease R	581	PA4937.fasta
PA4938	purA	5542073	1293	adenylosuccinate synthetase	296	PA4938.fasta
PA4939		5543417	1185	ATP phosphoribosyltransferase	293	PA4939.fasta
PA4941	hflC	5544917	870	protease subunit HflC	160	PA4941.fasta
PA4942	hflK	5545786	1203	protease subunit HflK	239	PA4942.fasta
PA4943		5547083	1302	GTP-binding protein	310	PA4943.fasta
PA4944	hfq	5548397	249	RNA-binding protein Hfq	43	PA4944.fasta
PA4945	miaA	5548751	972	tRNA delta(2)-isopentenylpyrophosphate transferase	227	PA4945.fasta
PA4947	amiB	5551681	1428	N-acetylmuramoyl-L-alanine amidase	389	PA4947.fasta
PA4950		5555162	1086	hypothetical protein	239	PA4950.fasta
PA4951	orn	5556281	543	oligoribonuclease	119	PA4951.fasta
PA4952		5556935	1020	ribosome-associated GTPase	317	PA4952.fasta
PA4954	motA	5559021	852	flagellar motor protein MotA	212	PA4954.fasta
PA4955		5560013	1512	hypothetical protein	419	PA4955.fasta
PA4956	rhdA	5561599	816	thiosulfate:cyanide sulfurtransferase	178	PA4956.fasta
PA4957	psd	5562418	870	phosphatidylserine decarboxylase	223	PA4957.fasta
PA4958	fimW	5563605	1824	cyclic-di-GMP receptor FimW	401	PA4958.fasta
PA4959	fimX	5565493	2076	protein FimX	403	PA4959.fasta
PA4960		5567655	1290	phosphoserine phosphatase	262	PA4960.fasta
PA4962		5570625	537	hypothetical protein	153	PA4962.fasta
PA4963		5571219	711	hypothetical protein	157	PA4963.fasta
PA4964	parC	5572222	2265	DNA topoisomerase IV subunit A	638	PA4964.fasta
PA4965		5574494	525	hypothetical protein	135	PA4965.fasta
PA4966		5575015	1014	hypothetical protein	259	PA4966.fasta
PA4967	parE	5576028	1890	DNA topoisomerase IV subunit B	526	PA4967.fasta
PA4968		5577929	621	hypothetical protein	214	PA4968.fasta
PA4969	cpdA	5578681	819	cAMP phosphodiesterase	262	PA4969.fasta
PA4971	aspP	5580102	618	adenosine diphosphate sugar pyrophosphatase	131	PA4971.fasta
PA4972		5580962	747	hypothetical protein	189	PA4972.fasta
PA4973	thiC	5581762	1884	thiamine biosynthesis protein ThiC	493	PA4973.fasta
PA4974		5584101	1449	hypothetical protein	317	PA4974.fasta
PA4975		5585615	705	NAD(P)H quinone oxidoreductase	217	PA4975.fasta
PA4976	aruH	5586370	1182	arginine:pyruvate transaminase AruH	325	PA4976.fasta
PA4978		5589295	2091	hypothetical protein	491	PA4978.fasta
PA4979		5591452	1161	acyl-CoA dehydrogenase	304	PA4979.fasta
PA4980		5592633	792	enoyl-CoA hydratase	257	PA4980.fasta
PA4981		5593683	1413	amino acid permease	352	PA4981.fasta
PA4983		5598308	735	two-component response regulator	164	PA4983.fasta
PA4984		5599160	648	transcriptional regulator	156	PA4984.fasta
PA4985		5599884	1092	hypothetical protein	323	PA4985.fasta
PA4987		5603173	600	transcriptional regulator	129	PA4987.fasta
PA4988	waaA	5603821	1278	3-deoxy-D-manno-octulosonic acid transferase	352	PA4988.fasta
PA4990		5606103	333	SMR multidrug efflux transporter	102	PA4990.fasta
PA4991		5606496	1176	hypothetical protein	299	PA4991.fasta
PA4992		5607668	813	hypothetical protein	222	PA4992.fasta
PA4993		5608649	921	hypothetical protein	219	PA4993.fasta
PA4994		5609594	1209	acyl-CoA dehydrogenase	332	PA4994.fasta
PA4995		5610851	1290	acyl-CoA dehydrogenase	376	PA4995.fasta
PA4996	rfaE	5612268	1425	bifunctional heptose 7-phosphate kinase/heptose 1-phosphate adenyltransferase	346	PA4996.fasta
PA4997	msbA	5613733	1812	transporter MsbA	434	PA4997.fasta
PA4998		5615652	651	hypothetical protein	179	PA4998.fasta
PA5001		5618579	957	hypothetical protein	246	PA5001.fasta
PA5002		5619608	1419	hypothetical protein	388	PA5002.fasta
PA5005		5623040	1758	carbamoyl transferase	339	PA5005.fasta
PA5006		5624901	1479	hypothetical protein	387	PA5006.fasta
PA5007		5626376	759	hypothetical protein	215	PA5007.fasta
PA5008		5627131	735	hypothetical protein	183	PA5008.fasta
PA5009	waaP	5627865	807	lipopolysaccharide kinase WaaP	176	PA5009.fasta
PA5010	waaG	5628668	1122	UDP-glucose:(heptosyl) LPS alpha 1,3-glucosyltransferase WaaG	314	PA5010.fasta
PA5012	waaF	5630850	1038	heptosyltransferase II	248	PA5012.fasta
PA5013	ilvE	5631947	924	branched-chain amino acid aminotransferase	196	PA5013.fasta
PA5014	glnE	5632926	2949	bifunctional glutamine-synthetase adenylyltransferase/deadenyltransferase	613	PA5014.fasta
PA5015	aceE	5636156	2649	pyruvate dehydrogenase subunit E1	419	PA5015.fasta
PA5017		5641010	2700	hypothetical protein	623	PA5017.fasta
PA5018	msrA	5643803	648	peptide methionine sulfoxide reductase	167	PA5018.fasta
PA5019		5644454	837	hypothetical protein	231	PA5019.fasta
PA5020		5645593	1803	acyl-CoA dehydrogenase	405	PA5020.fasta
PA5021		5647814	1617	sodium/hydrogen antiporter	351	PA5021.fasta
PA5022		5649522	3357	potassium efflux protein KefA	576	PA5022.fasta
PA5023		5652945	1461	hypothetical protein	420	PA5023.fasta
PA5024		5654556	972	hypothetical protein	199	PA5024.fasta
PA5025	metY	5655648	1278	O-acetylhomoserine aminocarboxypropyltransferase	350	PA5025.fasta
PA5026		5657016	453	hypothetical protein	143	PA5026.fasta
PA5027		5657581	816	hypothetical protein	257	PA5027.fasta
PA5028		5658418	768	hypothetical protein	215	PA5028.fasta
PA5029		5659276	906	transcriptional regulator	237	PA5029.fasta
PA5030		5660357	1317	major facilitator superfamily transporter	369	PA5030.fasta
PA5034	hemE	5664990	1068	uroporphyrinogen decarboxylase	296	PA5034.fasta
PA5035	gltD	5666234	1434	glutamate synthase subunit beta	312	PA5035.fasta
PA5036	gltB	5667696	4446	glutamate synthase subunit alpha	696	PA5036.fasta
PA5038	aroB	5674028	1107	3-dehydroquinate synthase	274	PA5038.fasta
PA5039	aroK	5675184	519	shikimate kinase	89	PA5039.fasta
PA5042	pilO	5678433	624	type 4 fimbrial biogenesis protein PilO	144	PA5042.fasta
PA5043	pilN	5679053	597	type 4 fimbrial biogenesis protein PilN	161	PA5043.fasta
PA5044	pilM	5679649	1065	type 4 fimbrial biogenesis protein PilM	245	PA5044.fasta
PA5045	ponA	5680898	2469	penicillin-binding protein 1A	434	PA5045.fasta
PA5046		5683471	1269	malic enzyme	277	PA5046.fasta
PA5047		5684842	1440	hypothetical protein	347	PA5047.fasta
PA5048		5686278	768	nuclease	206	PA5048.fasta
PA5049	rpmE	5687105	216	50S ribosomal protein L31	21	PA5049.fasta
PA5050	priA	5687496	2220	primosome assembly protein PriA	478	PA5050.fasta
PA5051	argS	5689964	1764	arginine--tRNA ligase	362	PA5051.fasta
PA5053	hslV	5692576	534	ATP-dependent protease peptidase subunit	95	PA5053.fasta
PA5054	hslU	5693138	1344	ATP-dependent protease ATP-binding subunit HslU	255	PA5054.fasta
PA5055		5694576	372	hypothetical protein	109	PA5055.fasta
PA5057	phaD	5697198	858	poly(3-hydroxyalkanoic acid) depolymerase	161	PA5057.fasta
PA5059		5700097	618	transcriptional regulator	106	PA5059.fasta
PA5061		5701698	417	hypothetical protein	65	PA5061.fasta
PA5062		5702258	276	hypothetical protein	65	PA5062.fasta
PA5063	ubiE	5702669	771	ubiquinone/menaquinone biosynthesis methyltransferase	166	PA5063.fasta
PA5064		5703454	627	hypothetical protein	144	PA5064.fasta
PA5065	ubiB	5704077	1602	ubiquinone biosynthetic protein UbiB	323	PA5065.fasta
PA5066	hisI	5705794	405	phosphoribosyl-AMP cyclohydrolase	97	PA5066.fasta
PA5068	tatA	5706552	249	twin-arginine translocation protein TatA	35	PA5068.fasta
PA5070	tatC	5707236	804	transporter TatC	191	PA5070.fasta
PA5071		5708036	708	16S ribosomal RNA methyltransferase RsmE	160	PA5071.fasta
PA5073		5711008	462	hypothetical protein	85	PA5073.fasta
PA5075		5712204	963	ABC transporter permease	241	PA5075.fasta
PA5076		5713232	801	ABC transporter	170	PA5076.fasta
PA5077	mdoH	5714270	2586	glucosyltransferase MdoH	526	PA5077.fasta
PA5079		5718882	438	D-tyrosyl-tRNA(Tyr) deacylase	91	PA5079.fasta
PA5080		5719316	972	prolyl aminopeptidase	201	PA5080.fasta
PA5081		5720469	477	hypothetical protein	112	PA5081.fasta
PA5082		5720950	900	ABC transporter	229	PA5082.fasta
PA5083		5721892	351	hypothetical protein	98	PA5083.fasta
PA5084		5722267	1251	oxidoreductase	396	PA5084.fasta
PA5085		5723582	957	transcriptional regulator	256	PA5085.fasta
PA5092	hutI	5732909	1209	imidazolonepropionase	375	PA5092.fasta
PA5093		5734114	1533	histidine/phenylalanine ammonia-lyase	413	PA5093.fasta
PA5094		5735643	831	ABC transporter ATP-binding protein	261	PA5094.fasta
PA5095		5736470	852	ABC transporter permease	210	PA5095.fasta
PA5096		5737346	969	ABC transporter	297	PA5096.fasta
PA5098	hutH	5739898	1530	histidine ammonia-lyase	386	PA5098.fasta
PA5100	hutU	5743074	1680	urocanate hydratase	390	PA5100.fasta
PA5101		5745079	798	hypothetical protein	238	PA5101.fasta
PA5102		5745895	939	hypothetical protein	339	PA5102.fasta
PA5103		5746849	1023	hypothetical protein	267	PA5103.fasta
PA5104		5748013	591	hypothetical protein	170	PA5104.fasta
PA5105	hutC	5748600	753	histidine utilization repressor HutC	158	PA5105.fasta
PA5106		5749453	1362	N-formimino-L-glutamate deiminase	392	PA5106.fasta
PA5107	blc	5750961	570	outer membrane lipoprotein Blc	171	PA5107.fasta
PA5108		5751527	258	hypothetical protein	43	PA5108.fasta
PA5109		5751857	603	hypothetical protein	136	PA5109.fasta
PA5110	fbp	5752464	1011	fructose-1,6-bisphosphatase	148	PA5110.fasta
PA5111	gloA3	5753614	531	lactoylglutathione lyase	118	PA5111.fasta
PA5112	estA	5754298	1941	esterase	467	PA5112.fasta
PA5115		5761482	585	hypothetical protein	199	PA5115.fasta
PA5117	typA	5762659	1818	regulatory protein TypA	306	PA5117.fasta
PA5118	thiI	5764693	1455	thiamine biosynthesis protein ThiI	339	PA5118.fasta
PA5119	glnA	5766484	1410	glutamine synthetase	164	PA5119.fasta
PA5120		5768041	405	hypothetical protein	114	PA5120.fasta
PA5121		5768442	2208	hypothetical protein	496	PA5121.fasta
PA5122		5770937	522	hypothetical protein	149	PA5122.fasta
PA5123		5771455	573	hypothetical protein	180	PA5123.fasta
PA5124	ntrB	5772298	1077	two-component sensor NtrB	224	PA5124.fasta
PA5125	ntrC	5773377	1431	two-component response regulator NtrC	281	PA5125.fasta
PA5126		5775620	468	hypothetical protein	163	PA5126.fasta
PA5127		5776086	462	rRNA methylase	101	PA5127.fasta
PA5128	secB	5776606	492	preprotein translocase subunit SecB	87	PA5128.fasta
PA5129	grx	5777134	255	glutaredoxin	61	PA5129.fasta
PA5130		5777390	420	hypothetical protein	74	PA5130.fasta
PA5131	pgm	5778134	1548	2,3-bisphosphoglycerate-independent phosphoglycerate mutase	366	PA5131.fasta
PA5132		5779995	819	hypothetical protein	255	PA5132.fasta
PA5134		5782278	1311	carboxyl-terminal protease	252	PA5134.fasta
PA5135		5783588	774	hypothetical protein	206	PA5135.fasta
PA5137		5785948	756	hypothetical protein	166	PA5137.fasta
PA5138		5786853	753	hypothetical protein	168	PA5138.fasta
PA5139		5787696	747	hypothetical protein	151	PA5139.fasta
PA5140	hisF1	5788614	771	imidazole glycerol phosphate synthase subunit HisF	234	PA5140.fasta
PA5141	hisA	5789395	738	1-(5-phosphoribosyl)-5-[(5- phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase	172	PA5141.fasta
PA5142	hisH1	5790445	642	imidazole glycerol phosphate synthase subunit HisH	166	PA5142.fasta
PA5143	hisB	5791083	594	imidazoleglycerol-phosphate dehydratase	114	PA5143.fasta
PA5145		5792505	1107	hypothetical protein	346	PA5145.fasta
PA5146		5793705	2253	hypothetical protein	483	PA5146.fasta
PA5147	mutY	5795954	1068	A/G-specific adenine glycosylase	276	PA5147.fasta
PA5148		5797065	273	hypothetical protein	53	PA5148.fasta
PA5150		5798693	738	short-chain dehydrogenase	210	PA5150.fasta
PA5152		5800527	774	ABC transporter ATP-binding protein	129	PA5152.fasta
PA5153		5801315	753	amino acid ABC transporter substrate-binding protein	150	PA5153.fasta
PA5154		5802129	696	ABC transporter permease	174	PA5154.fasta
PA5155		5802821	693	amino acid ABC transporter permease	136	PA5155.fasta
PA5156		5803582	1221	hypothetical protein	378	PA5156.fasta
PA5157		5805206	471	transcriptional regulator	153	PA5157.fasta
PA5159		5807173	1185	multidrug resistance protein	355	PA5159.fasta
PA5160		5808368	1530	drug efflux transporter	385	PA5160.fasta
PA5161	rmlB	5810281	1059	dTDP-D-glucose 4,6-dehydratase	305	PA5161.fasta
PA5162	rmlD	5811336	909	dTDP-4-dehydrorhamnose reductase	317	PA5162.fasta
PA5163	rmlA	5812241	882	glucose-1-phosphate thymidylyltransferase	264	PA5163.fasta
PA5164	rmlC	5813122	546	dTDP-4-dehydrorhamnose 3,5-epimerase	143	PA5164.fasta
PA5165		5813727	1839	two-component sensor	426	PA5165.fasta
PA5166		5815562	1389	two-component response regulator	279	PA5166.fasta
PA5167		5817191	996	C4-dicarboxylate-binding protein	175	PA5167.fasta
PA5168		5818202	633	dicarboxylate transporter	165	PA5168.fasta
PA5170	arcD	5820910	1449	arginine/ornithine antiporter	250	PA5170.fasta
PA5171	arcA	5822380	1257	arginine deiminase	220	PA5171.fasta
PA5172	arcB	5823716	1011	ornithine carbamoyltransferase	178	PA5172.fasta
PA5173	arcC	5824787	933	carbamate kinase	210	PA5173.fasta
PA5174		5826135	1905	beta-ketoacyl synthase	410	PA5174.fasta
PA5175	cysQ	5828086	822	3'(2'),5'-bisphosphate nucleotidase CysQ	289	PA5175.fasta
PA5176		5828904	567	ADP-ribose diphosphatase NudE	170	PA5176.fasta
PA5177		5829596	666	hydrolase	180	PA5177.fasta
PA5178		5830313	438	hypothetical protein	68	PA5178.fasta
PA5180		5831902	840	hypothetical protein	240	PA5180.fasta
PA5181		5832749	2322	oxidoreductase	499	PA5181.fasta
PA5183a		5836470	216	hypothetical protein	38	PA5183a.fasta
PA5184		5836910	558	chorismate mutase	159	PA5184.fasta
PA5186		5837915	1164	iron-containing alcohol dehydrogenase	309	PA5186.fasta
PA5187		5839105	1791	acyl-CoA dehydrogenase	476	PA5187.fasta
PA5188		5840897	1236	3-hydroxyacyl-CoA dehydrogenase	392	PA5188.fasta
PA5189		5842275	909	transcriptional regulator	216	PA5189.fasta
PA5190		5843198	603	nitroreductase	162	PA5190.fasta
PA5192	pckA	5844468	1542	phosphoenolpyruvate carboxykinase	349	PA5192.fasta
PA5193	yrfI	5846125	894	heat shock protein 33	222	PA5193.fasta
PA5194		5847131	804	hypothetical protein	172	PA5194.fasta
PA5195		5847972	396	heat shock protein	112	PA5195.fasta
PA5196		5848577	435	hypothetical protein	112	PA5196.fasta
PA5197	rimK	5849143	906	ribosomal protein S6 modification protein	214	PA5197.fasta
PA5198		5850239	924	LD-carboxypeptidase	278	PA5198.fasta
PA5199	amgS	5851239	1320	protein AmgS	355	PA5199.fasta
PA5200	amgR	5852653	744	osmolarity response regulator	172	PA5200.fasta
PA5202		5855936	390	hypothetical protein	107	PA5202.fasta
PA5203	gshA	5856532	1584	glutamate--cysteine ligase	365	PA5203.fasta
PA5204	argA	5858158	1299	N-acetylglutamate synthase	359	PA5204.fasta
PA5206	argE	5860467	1155	acetylornithine deacetylase	284	PA5206.fasta
PA5207		5861721	1269	phosphate transporter	353	PA5207.fasta
PA5208		5863034	678	hypothetical protein	143	PA5208.fasta
PA5209		5863825	1365	hypothetical protein	355	PA5209.fasta
PA5210		5865227	1785	secretion pathway ATPase	382	PA5210.fasta
PA5212		5867817	330	hypothetical protein	73	PA5212.fasta
PA5213	gcvP1	5868181	2877	glycine dehydrogenase	649	PA5213.fasta
PA5214	gcvH1	5871231	390	glycine cleavage system protein H	103	PA5214.fasta
PA5215	gcvT1	5871667	1083	glycine cleavage system aminomethyltransferase T	251	PA5215.fasta
PA5217		5874587	999	iron ABC transporter substrate-binding protein	216	PA5217.fasta
PA5220		5877896	822	hypothetical protein	195	PA5220.fasta
PA5221		5878754	1218	2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase	295	PA5221.fasta
PA5222		5880000	483	hypothetical protein	106	PA5222.fasta
PA5223	ubiH	5880487	1185	2-octaprenyl-6-methoxyphenyl hydroxylase	280	PA5223.fasta
