Locus	GCF_020616775	GCF_018517125	B537	GCF_013344625	GCF_011193375	GCF_000550745	GCF_906464895	GCF_017280035	GCF_000007785	GCF_017639585	GCF_006494835	GCF_004332015	GCF_001689055	GCF_006766145	GCF_003345275	GCF_906464915	GCF_003030425	GCF_001989555	GCF_003966385	GCF_006494875	GCF_002163735	GCF_005158025	GCF_010103655	GCF_009498175	GCF_009662495	GCF_013344645	GCF_019222705	GCF_001598635	GCF_004332035	GCF_002355755	GCF_003812665	GCF_005979285	GCF_000317915	GCF_002208945	GCF_020616875	GCF_015377745	GCF_000172575	GCF_906464925	GCF_019774535	GCF_906464875	GCF_016743895	GCF_902379005	GCF_901553725	GCF_006364815	GCF_002289045	GCF_000281195	GCF_000391485	GCF_000742975	GCF_019856595	GCF_013344605	GCF_012594215	GCF_014844235	GCF_020616935	GCF_017280235	GCF_006349345	GCF_005484525	GCF_016812095	GCF_003966405	GCF_002814115	GCF_900636775	GCF_906464865	GCF_906464835	GCF_005979305	GCF_013344665	GCF_006494855	GCF_014489455	GCF_018986755	GCF_019195415	GCF_017357805
OG1RFRS11665	80	72	28	28	46	14	10	8	7	103	7	8	12	24	36	34	13	36	125	7	2	20	8	40	22	28	16	18	85	115	36	81	18	34	0	31	1	60	43	8	43	18	34	28	12	11	7	28	46	11	8	19	76	8	8	3	8	125	34	14	81	80	0	2	7	9	36	8	14
OG1RFRS11670	101	41	54	32	56	15	10	8	7	129	7	8	76	25	44	37	14	44	17	7	81	21	8	49	23	32	0	19	106	139	44	31	53	62	21	0	1	78	14	8	14	53	37	54	12	11	7	32	56	11	8	46	95	8	8	77	8	17	39	15	31	101	0	80	7	9	44	8	86
OG1RFRS11675	112	0	35	35	61	16	11	9	8	0	8	160	13	259	50	67	15	50	19	8	92	161	9	89	25	35	157	21	116	146	50	34	21	67	60	0	1	23	15	9	15	21	67	35	13	12	8	35	61	12	9	63	106	9	9	86	9	19	44	40	34	112	0	92	8	10	50	9	69
OG1RFRS11680	70	21	1	1	1	14	10	8	7	1	7	8	11	21	33	31	13	33	15	7	2	19	8	36	21	1	6	16	71	69	33	21	16	31	19	0	1	6	13	8	13	16	31	1	11	6	7	1	1	6	8	39	5	8	8	54	8	15	32	6	21	70	0	2	7	9	33	8	1
OG1RFRS11685	66	28	1	1	39	14	10	8	7	75	7	8	12	22	26	31	11	26	15	7	2	19	8	36	21	1	11	17	18	49	26	28	17	31	19	29	1	6	11	8	11	17	31	1	12	11	7	1	39	11	8	38	5	8	8	43	8	15	33	11	28	66	0	2	7	9	26	8	1
OG1RFRS11690	71	33	1	1	41	15	10	8	7	84	7	8	12	22	34	31	14	34	16	7	2	11	8	19	20	1	0	18	74	93	34	11	0	31	11	0	1	6	14	8	14	0	31	1	12	11	7	28	41	11	8	86	5	8	8	56	8	16	32	11	11	71	0	2	7	9	34	8	51
OG1RFRS11695	97	126	34	34	55	27	10	35	7	116	7	65	74	25	45	39	14	45	17	7	2	54	241	240	23	34	0	19	100	96	45	33	19	39	54	0	1	76	14	8	14	19	39	34	12	11	7	34	55	11	8	304	79	35	8	98	35	17	41	11	33	97	0	2	7	0	45	8	128
OG1RFRS11740	89	102	31	31	264	14	10	8	7	0	7	64	11	24	40	37	13	40	16	7	2	51	8	31	22	31	0	18	91	88	126	30	18	57	51	0	1	73	13	8	13	18	37	31	125	7	7	31	52	7	8	106	83	8	8	62	8	16	39	14	30	89	0	284	7	9	40	8	114
OG1RFRS11745	111	136	34	34	63	15	10	8	7	375	7	45	12	26	51	44	14	51	17	7	89	62	8	56	23	34	0	78	117	156	51	33	19	44	62	0	1	85	14	8	14	19	44	34	176	11	7	34	63	11	8	61	0	8	8	320	8	17	46	42	33	111	0	89	7	9	0	8	154
OG1RFRS11750	91	38	30	30	55	13	9	5	7	48	7	34	37	22	42	33	12	42	15	7	79	54	5	47	49	30	13	17	21	114	42	29	52	61	54	0	1	74	12	5	12	52	33	30	37	10	7	30	55	10	5	107	13	5	5	140	5	15	35	82	29	91	0	79	7	8	42	5	112
OG1RFRS11755	46	14	4	22	29	1	7	5	2	2	2	16	8	18	14	23	10	14	12	2	2	2	5	14	2	22	1	14	2	45	14	22	14	23	2	16	1	22	10	5	10	14	23	4	8	4	2	22	29	4	5	16	1	5	5	19	5	12	24	1	22	46	0	2	2	6	14	5	22
OG1RFRS11760	74	38	11	31	36	14	10	8	7	62	7	36	12	24	41	27	14	41	16	7	2	46	8	43	22	31	6	18	14	73	41	22	18	27	46	34	1	31	14	8	14	18	27	11	12	11	7	31	36	11	8	42	70	8	8	19	8	16	37	14	22	74	0	2	7	9	41	8	92
OG1RFRS11765	103	46	11	35	62	28	10	8	7	132	7	43	81	26	50	42	14	50	17	7	86	61	8	55	23	35	0	19	110	102	50	34	19	42	293	40	1	1	14	8	14	19	42	11	12	58	7	35	62	11	8	111	98	8	8	266	8	17	44	28	34	103	0	86	7	32	50	8	143
OG1RFRS11770	11	11	11	31	1	26	10	8	7	0	7	11	12	25	42	0	14	42	17	7	68	21	8	66	23	31	0	19	80	78	42	32	19	0	0	0	1	1	14	8	14	19	0	11	12	11	7	31	1	11	8	21	75	8	8	178	8	17	9	26	32	11	0	68	7	9	42	8	102
OG1RFRS11775	41	1	1	1	25	9	7	3	1	52	1	3	8	12	12	0	53	12	8	1	2	1	3	84	11	1	38	1	42	40	12	4	1	0	1	18	1	1	1	3	1	1	0	1	8	1	1	1	25	1	3	8	10	3	3	1	3	8	19	9	4	41	0	34	1	6	12	3	25
OG1RFRS11780	67	12	11	31	44	15	10	8	7	79	7	8	12	25	37	34	14	37	17	7	2	21	8	24	23	31	14	19	70	85	37	30	19	34	21	12	1	51	14	8	14	19	34	11	12	11	7	31	44	11	8	43	62	8	8	144	8	17	35	15	30	67	19	41	7	9	37	8	84
OG1RFRS11785	95	39	11	32	52	50	10	8	7	116	7	8	12	24	43	37	14	43	17	7	2	21	8	47	22	32	0	65	100	127	43	31	19	37	21	35	1	72	14	8	14	19	37	11	136	11	7	32	52	11	8	51	89	8	8	205	8	17	38	15	31	95	19	48	7	9	43	8	126
OG1RFRS11800	0	29	10	1	1	1	9	7	3	0	3	7	11	20	32	28	13	32	7	3	2	1	7	35	18	1	35	16	25	66	32	25	16	28	1	16	1	16	13	7	13	16	28	10	11	37	3	1	1	10	7	3	16	7	7	48	7	7	17	1	25	0	16	2	3	8	32	7	16
OG1RFRS11805	82	35	10	29	46	13	9	8	36	97	36	8	11	22	38	33	12	38	15	36	2	0	8	42	20	29	0	17	28	110	38	28	17	33	13	0	1	64	12	8	12	17	33	10	11	10	36	29	46	10	8	34	77	8	8	67	8	15	34	13	28	82	17	2	36	0	0	8	108
OG1RFRS11810	19	5	6	13	38	13	9	24	7	70	7	6	10	19	31	12	12	31	6	7	2	13	6	35	17	13	0	6	23	77	31	23	6	12	13	31	1	55	12	6	12	6	12	6	10	6	7	13	38	6	6	37	14	24	6	56	24	6	30	13	23	19	6	2	7	8	31	6	31
OG1RFRS11815	1	12	1	1	1	1	8	1	1	1	1	1	9	1	1	18	1	1	1	1	2	1	1	12	1	1	1	9	17	42	1	17	9	18	1	18	1	28	1	1	1	9	18	1	9	1	1	1	1	1	1	20	1	1	1	3	1	1	20	1	17	1	9	2	1	7	1	1	12
OG1RFRS11820	3	18	10	7	7	7	9	7	6	3	6	7	8	20	26	5	12	26	14	6	2	7	7	18	19	7	26	3	39	17	26	19	3	5	7	14	1	3	12	7	12	3	5	10	8	10	6	7	7	10	7	24	1	7	7	3	7	14	24	7	19	3	3	2	6	8	26	7	17
OG1RFRS11825	68	34	4	14	46	14	10	8	7	87	7	8	11	85	38	32	13	38	16	7	2	14	8	26	21	14	0	18	14	93	38	26	18	32	14	30	1	0	13	8	13	18	32	4	11	22	7	14	46	4	8	205	1	8	8	166	8	16	33	14	26	68	18	66	7	9	38	8	92
OG1RFRS11830	28	8	3	13	8	1	6	5	6	1	6	5	7	11	19	16	8	19	8	6	1	1	5	15	8	13	8	9	1	8	19	8	9	16	1	0	1	1	8	5	8	9	16	3	7	3	6	13	8	3	5	74	1	5	5	8	5	8	17	1	8	28	9	6	6	1	19	5	19
OG1RFRS11835	2	2	2	2	0	2	2	2	2	2	2	2	7	2	2	2	2	2	2	2	2	2	2	6	2	2	2	2	2	2	2	2	2	2	2	2	1	2	2	2	2	2	2	2	2	2	2	1	0	2	2	2	1	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
OG1RFRS11840	96	41	11	15	55	53	10	8	7	283	7	8	12	24	45	38	14	45	17	7	2	15	8	49	22	15	0	67	15	134	45	33	19	38	15	0	1	76	14	8	14	19	38	11	147	11	7	31	55	11	8	124	1	8	8	246	8	17	39	15	33	96	19	78	7	9	45	8	61
OG1RFRS11890	40	70	11	15	47	15	10	8	7	87	7	8	12	23	37	32	14	37	17	7	2	15	8	8	21	15	0	18	76	73	37	27	18	53	15	30	1	7	14	8	14	18	32	11	12	42	7	0	47	11	8	46	8	8	8	25	8	17	33	15	27	40	18	39	7	9	37	8	93
OG1RFRS11895	63	31	10	14	41	14	9	7	5	0	5	7	11	20	35	28	13	35	15	5	2	14	7	7	18	14	67	5	66	85	35	24	5	28	14	26	1	5	42	7	42	5	28	10	0	10	5	14	41	10	7	40	7	7	7	142	7	15	30	14	24	63	5	53	5	8	35	7	69
OG1RFRS11900	2	8	1	5	1	5	3	1	6	3	6	1	8	1	2	7	1	2	1	6	2	4	1	1	2	5	2	1	1	18	2	1	1	7	4	5	1	2	1	1	1	1	7	1	8	1	6	5	1	1	1	3	1	1	1	1	1	1	3	5	1	2	1	2	6	7	2	1	1
OG1RFRS11905	18	11	11	6	8	6	10	8	7	54	7	8	7	105	6	20	12	6	11	7	2	5	8	26	14	6	6	6	46	35	6	20	6	20	5	7	1	38	12	8	12	6	20	11	7	11	7	6	8	11	8	27	8	8	8	13	8	11	24	6	20	18	6	2	7	9	6	8	58
OG1RFRS11910	37	33	11	15	35	15	10	8	7	87	7	31	12	22	35	30	14	35	17	7	2	40	8	16	2	15	36	6	75	96	35	27	6	30	40	0	1	56	14	8	14	6	30	11	12	11	7	15	35	11	180	39	16	8	8	166	8	17	32	15	27	37	6	59	7	9	35	8	95
OG1RFRS11915	1	6	9	1	1	4	8	5	6	5	6	22	10	5	4	28	1	4	5	6	42	13	5	12	2	1	5	1	1	51	4	4	1	29	13	21	1	22	1	5	1	1	28	9	10	9	6	1	1	9	5	55	12	5	5	39	5	5	23	4	4	1	1	10	6	7	4	5	4
OG1RFRS11920	33	32	1	1	1	13	9	5	7	75	7	30	10	21	16	28	12	16	14	7	2	40	5	1	19	1	33	16	67	83	16	24	16	28	40	26	1	51	12	5	12	16	28	1	10	1	7	1	1	1	5	39	57	5	5	147	5	14	31	13	24	33	16	1	7	8	16	5	1
OG1RFRS11925	30	7	4	4	4	4	4	7	6	6	6	7	9	16	11	1	11	11	7	6	2	1	7	4	2	4	7	11	4	11	11	16	11	1	1	19	1	19	11	7	11	11	1	4	9	4	6	4	4	4	7	1	1	7	7	4	7	7	21	4	16	30	11	11	6	8	11	7	11
OG1RFRS11930	63	28	5	15	5	34	10	8	7	7	7	15	11	20	30	26	14	30	8	7	2	37	8	5	2	15	11	14	64	76	30	20	14	26	37	15	1	52	14	8	14	14	26	5	11	5	7	15	5	5	8	35	32	8	8	24	8	8	27	15	20	63	14	54	7	9	30	8	32
OG1RFRS11935	43	6	1	9	25	9	9	7	26	47	26	9	10	17	23	24	11	23	53	26	2	23	7	1	15	9	87	10	1	50	23	20	10	24	23	23	1	36	11	7	11	10	24	1	10	1	6	9	25	1	7	95	27	7	7	77	7	53	25	9	20	43	10	27	26	8	23	7	0
OG1RFRS11940	88	36	5	15	53	15	11	9	8	111	8	33	35	79	40	32	14	40	17	8	2	15	9	46	22	15	0	19	92	127	137	5	55	32	15	31	1	72	14	9	14	55	32	5	12	5	8	15	53	5	9	276	53	9	9	228	9	17	34	15	5	88	138	74	8	10	40	9	126
OG1RFRS11945	70	34	5	14	43	14	10	8	7	80	7	8	11	23	36	12	13	36	15	7	58	19	8	39	21	14	0	17	71	86	36	5	17	12	19	30	1	54	13	8	13	17	12	5	11	5	7	33	43	5	8	42	43	8	8	24	8	15	32	14	5	70	17	57	7	9	36	8	84
OG1RFRS11950	14	37	11	1	17	1	10	8	7	84	7	35	12	23	40	13	14	40	15	7	2	1	8	15	20	1	0	17	76	91	40	29	17	13	1	0	1	60	14	8	14	17	13	11	12	45	7	1	17	11	8	47	17	8	8	24	8	15	36	1	29	14	17	63	7	9	40	8	90
OG1RFRS11960	92	40	10	1	52	50	9	31	7	0	7	37	68	22	44	36	13	44	15	7	2	0	7	245	20	1	0	17	138	91	44	139	17	36	1	34	1	70	13	7	13	17	36	10	39	10	7	1	52	10	7	51	46	31	7	23	31	15	38	1	32	92	17	75	7	8	44	7	119
OG1RFRS11965	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	14	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG1RFRS11970	4	2	5	5	105	5	8	5	6	70	6	5	9	59	31	28	11	31	14	6	2	18	5	35	19	5	0	16	60	58	31	5	16	28	18	2	1	2	11	5	11	16	28	5	9	20	6	5	105	5	5	5	55	5	5	114	5	14	29	5	5	4	16	51	6	7	31	5	6
OG1RFRS11975	77	38	11	11	35	11	10	8	7	88	7	35	12	23	5	34	14	5	100	7	2	11	8	42	21	11	0	18	79	76	5	11	18	34	11	32	1	18	14	8	14	18	34	11	101	11	7	11	35	11	8	45	48	8	8	158	8	100	36	11	11	77	18	63	7	9	5	8	19
OG1RFRS11980	71	35	8	8	42	8	10	8	7	80	7	17	7	20	5	11	11	5	13	7	2	8	8	39	18	8	0	15	72	85	5	8	15	11	8	31	1	52	11	8	11	15	11	8	7	8	7	8	42	8	8	41	38	8	8	0	8	13	34	32	8	71	15	55	7	9	5	8	16
OG1RFRS11985	75	35	11	15	46	15	10	8	71	84	71	12	12	23	12	33	14	12	12	71	62	15	8	42	21	15	0	18	27	74	12	15	29	33	15	12	1	8	14	8	14	29	33	11	12	11	7	15	46	11	8	173	12	8	8	147	8	12	34	15	15	75	29	61	71	9	12	8	19
OG1RFRS11990	25	1	1	5	1	5	7	5	1	31	1	8	1	5	1	6	1	1	1	1	2	1	5	15	1	5	5	5	5	1	1	5	5	6	1	11	1	5	16	5	16	5	6	1	1	1	1	5	1	1	5	29	5	5	5	1	5	1	13	1	5	25	5	1	1	6	1	5	5
OG1RFRS12000	67	73	5	1	13	1	10	8	7	76	7	29	11	21	36	31	13	36	8	7	2	17	8	1	19	1	8	15	21	66	36	1	15	31	17	28	1	8	13	8	13	15	31	5	11	5	7	1	13	5	8	8	8	8	8	132	8	8	33	29	1	67	15	2	7	9	36	8	34
OG1RFRS12005	67	32	5	14	43	41	10	8	7	76	7	47	11	22	34	77	13	34	16	7	2	20	8	14	21	14	0	18	22	66	34	14	18	29	20	16	1	8	13	8	13	18	29	5	11	5	7	14	43	5	8	78	8	8	8	129	8	16	31	27	14	67	18	2	7	9	34	8	97
OG1RFRS12025	22	33	11	11	42	15	10	8	7	75	7	42	12	22	36	32	14	36	8	7	2	19	8	30	20	11	0	16	67	32	36	29	16	32	19	30	1	53	14	0	14	16	32	11	12	11	7	11	42	11	8	57	15	8	8	3	8	8	34	15	29	22	16	2	7	9	36	8	36
OG1RFRS12030	22	31	9	13	143	13	8	5	6	71	6	13	49	22	33	30	12	33	15	6	2	19	5	13	5	13	19	17	65	30	33	2	17	30	19	28	1	51	12	5	12	17	30	9	25	38	6	13	41	9	5	73	42	5	5	53	5	15	32	13	2	22	17	2	6	7	33	5	33
OG1RFRS12035	24	38	22	22	53	22	9	5	7	106	7	60	40	24	44	6	13	44	16	7	2	19	5	70	21	22	0	18	89	6	44	33	0	6	19	35	1	69	50	5	50	0	6	22	131	22	7	22	53	10	5	17	54	5	5	0	5	16	39	22	33	24	0	2	7	8	44	5	119
OG1RFRS12040	98	43	14	16	55	16	10	8	7	0	7	63	12	24	142	40	15	64	141	7	2	0	8	16	24	16	0	20	103	97	64	36	20	40	22	0	1	74	15	8	15	20	40	14	12	14	7	16	55	11	8	116	92	8	8	251	8	141	42	16	36	98	20	2	7	9	64	8	125
OG1RFRS12045	80	2	111	75	203	1	9	6	2	92	2	55	11	21	95	32	13	35	2	2	0	2	6	28	19	75	49	2	82	79	35	29	2	32	2	0	1	62	42	6	42	2	32	111	11	10	2	28	45	10	6	94	0	6	6	66	6	2	33	1	29	80	2	2	2	8	35	6	101
OG1RFRS12050	68	14	8	27	43	42	7	5	2	79	2	46	52	20	36	0	10	36	5	2	2	88	5	27	18	27	4	14	71	33	36	26	14	31	16	29	1	11	10	5	10	14	31	8	9	8	2	27	43	8	5	66	11	5	5	55	5	5	33	1	26	68	14	2	2	6	36	5	83
OG1RFRS12055	86	38	49	30	51	1	8	5	6	102	6	33	10	23	40	35	12	40	121	6	6	18	5	44	20	30	5	16	29	85	40	29	31	35	18	33	1	64	12	5	12	31	35	49	10	9	6	30	51	9	5	105	78	5	5	68	5	121	37	1	29	86	31	6	6	7	40	5	111
OG1RFRS12060	62	33	9	174	40	9	8	6	2	76	2	31	10	21	35	29	12	35	14	2	2	17	6	40	19	174	12	14	9	82	35	30	14	6	17	2	1	1	12	6	12	14	29	9	10	9	2	26	40	9	0	77	1	6	6	52	6	14	32	9	0	62	14	2	2	7	35	6	73
OG1RFRS12065	40	8	1	1	11	1	7	5	2	33	2	8	8	16	25	21	10	25	2	2	2	1	5	27	14	1	2	12	1	38	25	1	12	21	1	2	1	1	10	5	10	12	21	1	8	1	2	1	11	1	5	47	1	5	5	3	5	2	22	1	1	40	12	2	2	6	25	5	8
OG1RFRS12080	105	46	11	27	57	27	10	37	7	131	7	42	79	25	49	132	14	49	17	7	2	21	8	53	23	27	0	19	110	103	49	58	19	41	0	39	1	82	14	8	14	19	41	11	12	11	7	45	57	11	8	314	1	37	8	87	37	17	43	27	58	105	19	88	7	31	49	8	143
OG1RFRS12090	78	40	10	29	48	24	9	6	2	92	2	37	37	22	43	35	8	43	15	2	65	15	6	14	20	29	60	16	14	77	43	14	16	35	15	33	1	63	8	6	8	16	35	10	106	10	2	29	48	10	6	26	38	6	6	64	6	15	38	24	14	78	16	2	2	27	43	6	37
OG1RFRS12095	0	24	8	6	6	30	7	5	2	6	2	6	14	18	26	22	6	26	11	2	2	32	5	1	16	6	18	6	1	6	26	1	6	22	32	6	1	24	6	5	6	6	22	8	14	8	2	6	6	8	5	13	43	5	5	3	5	11	23	1	1	13	6	2	2	19	26	5	14
OG1RFRS12100	14	24	8	20	11	1	7	1	2	11	2	26	9	14	26	10	6	26	5	2	2	8	1	1	14	20	45	11	1	67	26	1	11	10	8	9	1	46	6	1	6	11	10	8	9	8	2	20	11	8	1	17	1	1	1	40	1	5	23	1	1	14	11	2	2	18	26	1	13
OG1RFRS12105	86	102	9	31	52	1	8	61	2	104	2	60	10	22	42	36	7	42	14	2	74	51	6	46	20	31	0	16	89	112	42	33	16	36	51	0	1	71	7	6	7	16	36	9	10	9	2	31	52	9	6	50	83	61	6	58	61	14	38	1	33	86	16	73	2	27	42	6	54
OG1RFRS12110	72	34	9	9	15	12	8	6	2	84	2	50	10	20	38	30	7	38	13	2	2	17	6	58	18	9	0	15	74	16	38	27	15	30	17	17	1	56	7	6	7	15	30	9	10	9	2	9	15	9	6	75	112	6	6	21	6	13	32	28	27	72	15	2	2	24	38	6	17
OG1RFRS12115	117	45	10	32	59	13	9	7	2	148	2	73	11	23	118	38	8	48	15	2	2	58	320	53	21	32	0	17	127	163	48	180	17	38	58	79	1	90	8	7	8	17	38	10	11	0	2	32	59	405	7	406	43	7	176	92	7	15	43	13	44	117	17	97	2	28	48	176	131
OG1RFRS12120	1	16	1	11	1	1	1	1	1	1	1	1	1	1	1	14	1	1	1	1	1	1	1	1	1	11	1	1	1	5	1	1	1	14	0	1	1	1	1	1	1	1	14	1	1	1	1	11	1	4	1	7	1	1	1	2	1	1	15	1	1	1	1	1	1	9	1	1	1
OG1RFRS12125	96	41	11	57	55	25	10	8	2	114	2	66	72	24	44	37	9	44	17	2	2	54	8	47	22	57	0	32	99	121	44	56	32	61	54	35	1	75	9	8	9	32	37	11	12	51	2	31	55	11	8	53	91	8	8	78	8	17	39	85	56	96	120	81	2	28	44	8	35
OG1RFRS12130	53	27	10	1	15	12	0	7	2	18	2	15	1	19	30	25	8	30	14	2	43	29	7	1	18	1	96	16	54	66	30	71	16	25	29	0	1	14	8	7	8	16	25	10	1	10	2	1	15	10	7	6	13	7	7	17	7	14	14	12	24	53	16	24	2	22	30	7	14
OG1RFRS12135	4	8	10	11	6	13	9	7	2	3	2	27	11	19	30	26	8	30	10	2	2	17	7	32	19	11	41	16	4	2	30	24	16	26	17	0	1	48	8	7	8	16	26	10	11	10	2	11	6	10	7	35	14	7	7	3	7	10	28	13	24	4	16	24	2	23	30	7	6
OG1RFRS12140	52	7	71	10	6	12	8	5	2	62	2	26	10	13	28	25	7	28	9	2	2	15	5	119	16	10	93	7	54	13	28	2	7	25	15	23	1	43	7	5	7	7	25	71	10	9	2	10	6	9	5	63	13	5	5	13	5	9	27	12	2	0	7	2	2	21	28	5	6
OG1RFRS12145	7	47	9	10	6	13	8	5	2	2	2	26	10	1	30	23	7	30	9	2	2	7	5	34	17	10	1	15	4	27	30	23	15	23	7	6	1	47	7	5	7	15	23	9	10	9	2	10	6	9	5	73	1	5	5	64	5	9	27	54	23	7	15	2	2	11	30	5	6
OG1RFRS12150	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG1RFRS12155	76	69	9	27	30	21	8	1	36	36	36	33	10	17	37	32	7	37	9	36	63	17	1	40	18	27	118	15	77	17	37	4	15	32	17	30	1	61	7	1	7	15	32	9	10	43	36	27	30	9	1	92	13	1	1	60	1	9	34	21	4	76	104	36	36	11	37	1	0
OG1RFRS12160	99	41	12	1	59	25	32	254	2	0	2	38	10	22	129	36	7	46	15	2	2	0	5	52	20	1	0	17	106	137	46	37	17	36	0	0	1	79	7	5	7	17	36	12	10	12	2	1	59	9	5	128	94	254	5	253	254	15	39	25	37	99	17	2	2	28	46	5	136
OG1RFRS12165	85	37	10	13	50	13	9	7	2	20	2	35	11	11	40	33	8	40	15	2	2	49	7	45	20	13	0	17	4	109	40	27	17	33	49	0	1	59	8	7	8	17	33	10	11	10	2	13	50	10	7	102	14	7	7	42	7	15	36	13	27	85	17	2	2	39	40	7	108
OG1RFRS12170	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG1RFRS12195	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
OG1RFRS12200	63	29	10	1	39	1	9	7	2	73	2	14	11	21	32	28	8	32	14	2	2	6	7	35	19	1	0	16	20	56	32	20	16	28	6	26	1	45	8	7	8	16	28	10	11	10	2	1	39	10	7	38	59	7	7	33	7	14	28	1	20	63	16	2	2	24	32	7	79
OG1RFRS12205	63	14	9	1	35	1	8	6	2	71	2	5	1	17	28	24	7	28	5	2	2	14	6	32	15	1	0	12	16	53	28	36	12	24	14	1	1	43	7	6	7	12	24	9	1	9	2	1	35	9	6	34	57	6	6	37	6	5	24	1	36	63	12	2	2	20	28	6	1
OG1RFRS12210	53	27	10	21	6	1	9	7	2	67	2	15	1	7	10	25	8	10	15	2	2	8	7	30	18	21	0	39	21	52	10	18	17	25	8	23	1	42	8	7	8	17	25	10	1	10	2	21	6	10	7	32	49	7	7	3	7	15	25	1	18	53	17	2	2	20	89	7	74
OG1RFRS12215	99	40	14	31	57	54	10	8	7	121	7	37	12	23	46	0	9	46	15	7	2	56	8	51	21	31	0	17	103	140	46	30	17	60	56	0	1	77	9	8	9	17	156	14	12	14	7	39	57	11	8	125	0	8	8	79	8	15	0	1	30	99	17	2	7	27	0	8	135
OG1RFRS12220	64	29	10	41	39	1	9	7	2	75	2	17	11	20	31	27	8	31	13	2	53	38	7	34	18	41	93	14	5	63	31	18	14	27	38	20	1	50	8	7	8	14	27	10	11	10	2	24	39	10	7	76	8	7	7	51	7	13	28	1	18	64	14	2	2	22	108	7	27
OG1RFRS12225	85	101	11	30	47	1	10	8	7	106	7	36	12	23	41	34	9	41	15	7	2	19	8	67	21	30	0	17	87	84	41	28	17	34	19	32	1	62	44	8	44	17	34	11	12	11	7	30	47	11	8	107	78	8	8	68	8	15	37	1	28	85	17	2	7	27	41	8	112
OG1RFRS12230	74	37	10	198	35	13	9	7	2	91	2	34	43	21	39	33	8	39	15	2	2	47	7	42	3	198	123	17	78	99	39	27	17	33	47	31	1	60	8	7	8	17	33	10	43	10	2	28	35	10	7	93	10	7	7	61	7	15	35	13	27	74	17	2	2	24	39	7	14
OG1RFRS12240	102	43	10	33	58	13	9	7	2	124	2	156	11	282	46	37	8	46	15	2	2	0	7	81	21	33	0	17	106	139	155	32	17	37	57	0	1	79	8	7	8	17	37	10	11	52	2	33	58	10	7	352	154	7	7	82	7	15	40	13	32	102	17	349	2	29	46	7	137
OG1RFRS12245	11	10	7	10	7	10	6	1	2	1	2	10	8	1	2	17	5	2	1	2	2	1	1	8	7	10	10	10	1	10	2	12	10	17	1	14	1	10	1	1	1	10	17	7	8	7	2	10	7	7	1	1	7	1	1	3	1	1	1	15	12	11	10	2	2	9	2	1	10
OG1RFRS12250	1	1	1	1	1	1	1	4	11	4	11	1	5	7	1	4	4	1	1	11	2	4	4	5	8	1	0	16	1	1	1	1	1	4	4	0	1	1	4	4	4	1	4	1	5	1	11	1	1	1	4	1	1	4	4	4	4	1	4	1	1	1	1	2	11	6	1	4	1
OG1RFRS12255	97	116	10	59	58	13	9	7	2	118	2	38	41	22	46	37	8	46	15	2	2	57	7	51	20	59	0	6	99	95	46	30	6	37	57	0	1	80	8	7	8	6	37	10	41	10	2	31	58	10	7	120	10	7	7	238	7	15	39	85	30	97	6	2	2	27	46	7	0
OG1RFRS12260	2	4	4	4	4	7	5	4	2	12	2	4	19	9	4	12	4	4	4	2	2	4	4	4	8	4	4	4	4	4	4	11	4	12	4	9	1	4	4	4	4	4	12	4	4	4	2	4	4	4	4	3	4	4	4	4	4	4	4	7	11	2	4	2	2	6	4	4	4
OG1RFRS12265	72	38	9	31	40	12	8	6	2	41	2	10	10	22	40	34	7	40	6	2	2	46	6	42	19	31	1	15	75	69	40	30	15	34	46	32	1	60	7	6	7	15	34	9	10	9	2	31	40	9	6	90	0	6	6	158	6	6	36	12	30	72	15	2	2	27	40	6	50
OG1RFRS12270	9	2	2	11	36	1	2	1	2	1	2	2	2	2	1	2	2	1	1	2	2	2	1	1	4	11	2	1	1	1	1	2	1	2	2	2	1	1	2	1	2	1	2	2	2	2	2	6	2	2	1	1	2	1	1	2	1	1	1	1	2	9	1	2	2	1	1	1	1
